,img,true answer,computer answer,camera answer,computer score,camera score
1732,negative/img-03_18--23_08_31-EB9B--004.jpg,0,0,0,0,4
1733,negative/img-03_18--23_08_41-EB9B--013.jpg,0,0,0,0,13
1734,negative/img-03_18--23_08_48-EB9B--002.jpg,0,0,0,0,2
1735,negative/img-03_18--23_08_58-EB9B--007.jpg,0,0,0,0,7
1736,negative/img-03_18--23_09_09-EB9B--000.jpg,0,0,0,0,0
1737,negative/img-03_18--23_09_19-EB9B--000.jpg,0,0,0,0,0
1738,negative/img-03_18--23_09_28-EB9B--003.jpg,0,0,0,0,3
1739,negative/img-03_18--23_09_39-EB9B--000.jpg,0,0,0,0,0
1740,negative/img-03_18--23_09_49-EB9B--000.jpg,0,0,0,0,0
1741,negative/img-03_18--23_09_58-EB9B--005.jpg,0,0,0,0,5
1742,negative/img-03_18--23_10_09-EB9B--000.jpg,0,0,0,0,0
1743,negative/img-03_18--23_10_19-EB9B--004.jpg,0,0,0,0,4
1744,negative/img-03_18--23_10_28-EB9B--002.jpg,0,0,0,0,2
1745,negative/img-03_18--23_10_38-EB9B--005.jpg,0,0,0,0,5
1746,negative/img-03_18--23_10_48-EB9B--003.jpg,0,0,0,0,3
1747,negative/img-03_18--23_10_58-EB9B--003.jpg,0,0,0,0,3
1748,negative/img-03_18--23_11_09-EB9B--000.jpg,0,0,0,0,0
1749,negative/img-03_18--23_11_22-EB9B--004.jpg,0,0,0,0,4
1750,negative/img-03_18--23_11_31-EB9B--014.jpg,0,0,0,0,14
1751,negative/img-03_18--23_11_38-EB9B--005.jpg,0,0,0,0,5
1752,negative/img-03_18--23_11_49-EB9B--003.jpg,0,0,0,0,3
1753,negative/img-03_18--23_12_01-EB9B--002.jpg,0,0,0,0,2
1754,negative/img-03_18--23_12_08-EB9B--007.jpg,0,0,0,0,7
1755,negative/img-03_18--23_12_19-EB9B--007.jpg,0,0,0,0,7
1756,negative/img-03_18--23_12_28-EB9B--004.jpg,0,0,0,0,4
1757,negative/img-03_18--23_12_38-EB9B--005.jpg,0,0,0,0,5
1758,negative/img-03_18--23_12_48-EB9B--009.jpg,0,0,0,0,9
1759,negative/img-03_18--23_12_58-EB9B--007.jpg,0,0,0,0,7
1760,negative/img-03_18--23_13_09-EB9B--003.jpg,0,0,0,0,3
1761,negative/img-03_18--23_13_18-EB9B--011.jpg,0,0,0,0,11
1762,negative/img-03_18--23_13_28-EB9B--002.jpg,0,0,0,0,2
1763,negative/img-03_18--23_13_38-EB9B--003.jpg,0,0,0,0,3
1764,negative/img-03_18--23_13_49-EB9B--000.jpg,0,0,0,0,0
1765,negative/img-03_18--23_14_01-EB9B--004.jpg,0,0,0,0,4
1766,negative/img-03_18--23_14_11-EB9B--002.jpg,0,0,0,0,2
1767,negative/img-03_18--23_14_18-EB9B--005.jpg,0,0,0,0,5
1768,negative/img-03_18--23_14_28-EB9B--004.jpg,0,0,0,0,4
1769,negative/img-03_18--23_14_39-EB9B--001.jpg,0,0,0,0,1
1770,negative/img-03_18--23_14_49-EB9B--000.jpg,0,0,0,0,0
1771,negative/img-03_18--23_14_59-EB9B--007.jpg,0,0,0,0,7
1772,negative/img-03_18--23_15_08-EB9B--004.jpg,0,0,0,0,4
1773,negative/img-03_18--23_15_21-EB9B--002.jpg,0,0,0,0,2
1774,negative/img-03_18--23_15_28-EB9B--005.jpg,0,0,0,0,5
1775,negative/img-03_18--23_15_38-EB9B--009.jpg,0,0,0,0,9
1776,negative/img-03_18--23_15_48-EB9B--003.jpg,0,0,0,0,3
1777,negative/img-03_18--23_15_59-EB9B--003.jpg,0,0,0,0,3
1778,negative/img-03_18--23_16_09-EB9B--002.jpg,0,0,0,0,2
1779,negative/img-03_18--23_16_18-EB9B--005.jpg,0,0,0,0,5
1780,negative/img-03_18--23_16_29-EB9B--000.jpg,0,0,0,0,0
1781,negative/img-03_18--23_16_41-EB9B--000.jpg,0,0,0,0,0
1782,negative/img-03_18--23_16_51-EB9B--000.jpg,0,0,0,0,0
1783,negative/img-03_18--23_16_58-EB9B--005.jpg,0,0,0,0,5
1784,negative/img-03_18--23_17_08-EB9B--003.jpg,0,0,0,0,3
1785,negative/img-03_18--23_17_18-EB9B--004.jpg,0,0,0,0,4
1786,negative/img-03_18--23_17_28-EB9B--007.jpg,0,0,0,0,7
1787,negative/img-03_18--23_17_38-EB9B--005.jpg,0,0,0,0,5
1788,negative/img-03_18--23_17_51-EB9B--000.jpg,0,0,0,0,0
1789,negative/img-03_18--23_17_59-EB9B--001.jpg,0,0,0,0,1
1790,negative/img-03_18--23_18_08-EB9B--002.jpg,0,0,0,0,2
1791,negative/img-03_18--23_18_18-EB9B--002.jpg,0,0,0,0,2
1792,negative/img-03_18--23_18_28-EB9B--003.jpg,0,0,0,0,3
1793,negative/img-03_18--23_18_39-EB9B--006.jpg,0,0,0,0,6
1794,negative/img-03_18--23_18_48-EB9B--005.jpg,0,0,0,0,5
1795,negative/img-03_18--23_18_58-EB9B--004.jpg,0,0,0,0,4
1796,negative/img-03_18--23_19_08-EB9B--004.jpg,0,0,0,0,4
1797,negative/img-03_18--23_19_18-EB9B--002.jpg,0,0,0,0,2
1798,negative/img-03_18--23_19_29-EB9B--000.jpg,0,0,0,0,0
1799,negative/img-03_18--23_19_41-EB9B--005.jpg,0,0,0,0,5
1800,negative/img-03_18--23_19_48-EB9B--005.jpg,0,0,0,0,5
1801,negative/img-03_18--23_19_59-EB9B--003.jpg,0,0,0,0,3
1802,negative/img-03_18--23_20_08-EB9B--005.jpg,0,0,0,0,5
1803,negative/img-03_18--23_20_18-EB9B--007.jpg,0,0,0,0,7
1804,negative/img-03_18--23_20_29-EB9B--000.jpg,0,0,0,0,0
1805,negative/img-03_18--23_20_38-EB9B--007.jpg,0,0,0,0,7
1806,negative/img-03_18--23_20_51-EB9B--003.jpg,0,0,0,0,3
1807,negative/img-03_18--23_20_59-EB9B--006.jpg,0,0,0,0,6
1808,negative/img-03_18--23_21_12-EB9B--007.jpg,0,0,0,0,7
1809,negative/img-03_18--23_21_19-EB9B--000.jpg,0,0,0,0,0
1810,negative/img-03_18--23_21_28-EB9B--008.jpg,0,0,0,0,8
1811,negative/img-03_18--23_21_39-EB9B--004.jpg,0,0,0,0,4
1812,negative/img-03_18--23_21_48-EB9B--008.jpg,0,0,0,0,8
1813,negative/img-03_18--23_21_58-EB9B--007.jpg,0,0,0,0,7
1814,negative/img-03_18--23_22_08-EB9B--004.jpg,0,0,0,0,4
1815,negative/img-03_18--23_22_19-EB9B--000.jpg,0,0,0,0,0
1816,negative/img-03_18--23_22_28-EB9B--003.jpg,0,0,0,0,3
1817,negative/img-03_18--23_22_39-EB9B--000.jpg,0,0,0,0,0
1818,negative/img-03_18--23_22_48-EB9B--006.jpg,0,0,0,0,6
1819,negative/img-03_18--23_23_01-EB9B--000.jpg,0,0,0,0,0
1820,negative/img-03_18--23_23_08-EB9B--006.jpg,0,0,0,0,6
1821,negative/img-03_18--23_23_18-EB9B--006.jpg,0,0,0,0,6
1822,negative/img-03_18--23_23_29-EB9B--005.jpg,0,0,0,0,5
1823,negative/img-03_18--23_23_38-EB9B--002.jpg,0,0,0,0,2
1824,negative/img-03_18--23_23_48-EB9B--008.jpg,0,0,0,0,8
1825,negative/img-03_18--23_23_58-EB9B--004.jpg,0,0,0,0,4
1826,negative/img-03_18--23_24_09-EB9B--000.jpg,0,0,0,0,0
1827,negative/img-03_18--23_24_18-EB9B--009.jpg,0,0,0,0,9
1828,negative/img-03_18--23_24_28-EB9B--007.jpg,0,0,0,0,7
1829,negative/img-03_18--23_24_40-EB9B--005.jpg,0,0,0,0,5
1830,negative/img-03_18--23_24_49-EB9B--000.jpg,0,0,0,0,0
1831,negative/img-03_18--23_24_58-EB9B--000.jpg,0,0,0,0,0
1832,negative/img-03_18--23_25_08-EB9B--006.jpg,0,0,0,0,6
1833,negative/img-03_18--23_25_19-EB9B--000.jpg,0,0,0,0,0
1834,negative/img-03_18--23_25_29-EB9B--000.jpg,0,0,0,0,0
1835,negative/img-03_18--23_25_38-EB9B--009.jpg,0,0,0,0,9
1836,negative/img-03_18--23_25_49-EB9B--005.jpg,0,0,0,0,5
1837,negative/img-03_18--23_25_58-EB9B--006.jpg,0,0,0,0,6
1838,negative/img-03_18--23_26_09-EB9B--004.jpg,0,0,0,0,4
1839,negative/img-03_18--23_26_18-EB9B--006.jpg,0,0,0,0,6
1840,negative/img-03_18--23_26_28-EB9B--006.jpg,0,0,0,0,6
1841,negative/img-03_18--23_26_38-EB9B--004.jpg,0,0,0,0,4
1842,negative/img-03_18--23_26_49-EB9B--000.jpg,0,0,0,0,0
1843,negative/img-03_18--23_26_58-EB9B--009.jpg,0,0,0,0,9
1844,negative/img-03_18--23_27_08-EB9B--006.jpg,0,0,0,0,6
1845,negative/img-03_18--23_27_18-EB9B--008.jpg,0,0,0,0,8
1846,negative/img-03_18--23_27_28-EB9B--005.jpg,0,0,0,0,5
1847,negative/img-03_18--23_27_38-EB9B--007.jpg,0,0,0,0,7
1848,negative/img-03_18--23_27_55-EB9B--006.jpg,0,0,0,0,6
1849,negative/img-03_18--23_27_58-EB9B--007.jpg,0,0,0,0,7
1850,negative/img-03_18--23_28_08-EB9B--006.jpg,0,0,0,0,6
1851,negative/img-03_18--23_28_19-EB9B--003.jpg,0,0,0,0,3
1852,negative/img-03_18--23_28_28-EB9B--006.jpg,0,0,0,0,6
1853,negative/img-03_18--23_28_39-EB9B--000.jpg,0,0,0,0,0
1854,negative/img-03_18--23_28_48-EB9B--004.jpg,0,0,0,0,4
1855,negative/img-03_18--23_29_01-EB9B--011.jpg,0,0,0,0,11
1856,negative/img-03_18--23_29_09-EB9B--000.jpg,0,0,0,0,0
1857,negative/img-03_18--23_29_19-EB9B--000.jpg,0,0,0,0,0
1858,negative/img-03_18--23_29_29-EB9B--000.jpg,0,0,0,0,0
1859,negative/img-03_18--23_29_44-EB9B--000.jpg,0,0,0,0,0
1860,negative/img-03_18--23_29_50-EB9B--000.jpg,0,0,0,0,0
1861,negative/img-03_18--23_30_01-EB9B--000.jpg,0,0,0,0,0
1862,negative/img-03_18--23_30_09-EB9B--004.jpg,0,0,0,0,4
1863,negative/img-03_18--23_30_18-EB9B--009.jpg,0,0,0,0,9
1864,negative/img-03_18--23_30_28-EB9B--008.jpg,0,0,0,0,8
1865,negative/img-03_18--23_30_38-EB9B--007.jpg,0,0,0,0,7
1866,negative/img-03_18--23_30_48-EB9B--005.jpg,0,0,0,0,5
1867,negative/img-03_18--23_30_59-EB9B--000.jpg,0,0,0,0,0
1868,negative/img-03_18--23_31_09-EB9B--000.jpg,0,0,0,0,0
1869,negative/img-03_18--23_31_18-EB9B--005.jpg,0,0,0,0,5
1870,negative/img-03_18--23_31_28-EB9B--004.jpg,0,0,0,0,4
1871,negative/img-03_18--23_31_39-EB9B--000.jpg,0,0,0,0,0
1872,negative/img-03_18--23_31_48-EB9B--006.jpg,0,0,0,0,6
1873,negative/img-03_18--23_31_58-EB9B--007.jpg,0,0,0,0,7
1874,negative/img-03_18--23_32_14-EB9B--000.jpg,0,0,0,0,0
1875,negative/img-03_18--23_32_22-EB9B--006.jpg,0,0,0,0,6
1876,negative/img-03_18--23_32_30-EB9B--008.jpg,0,0,0,0,8
1877,negative/img-03_18--23_32_40-EB9B--004.jpg,0,0,0,0,4
1878,negative/img-03_18--23_32_50-EB9B--005.jpg,0,0,0,0,5
1879,negative/img-03_18--23_33_00-EB9B--004.jpg,0,0,0,0,4
1880,negative/img-03_18--23_33_11-EB9B--002.jpg,0,0,0,0,2
1881,negative/img-03_18--23_33_20-EB9B--010.jpg,0,0,0,0,10
1882,negative/img-03_18--23_33_31-EB9B--002.jpg,0,0,0,0,2
1883,negative/img-03_18--23_33_41-EB9B--005.jpg,0,0,0,0,5
1884,negative/img-03_18--23_33_51-EB9B--005.jpg,0,0,0,0,5
1885,negative/img-03_18--23_34_01-EB9B--004.jpg,0,0,0,0,4
1886,negative/img-03_18--23_34_11-EB9B--005.jpg,0,0,0,0,5
1887,negative/img-03_18--23_34_20-EB9B--005.jpg,0,0,0,0,5
1888,negative/img-03_18--23_34_30-EB9B--004.jpg,0,0,0,0,4
1889,negative/img-03_18--23_34_41-EB9B--005.jpg,0,0,0,0,5
1890,negative/img-03_18--23_34_55-EB9B--003.jpg,0,0,0,0,3
1891,negative/img-03_18--23_35_02-EB9B--005.jpg,0,0,0,0,5
1892,negative/img-03_18--23_35_11-EB9B--008.jpg,0,0,0,0,8
1893,negative/img-03_18--23_35_20-EB9B--001.jpg,0,0,0,0,1
1894,negative/img-03_18--23_35_30-EB9B--002.jpg,0,0,0,0,2
1895,negative/img-03_18--23_35_42-EB9B--002.jpg,0,0,0,0,2
1896,negative/img-03_18--23_35_49-EB9B--000.jpg,0,0,0,0,0
1897,negative/img-03_18--23_35_58-EB9B--000.jpg,0,0,0,0,0
1898,negative/img-03_18--23_36_08-EB9B--008.jpg,0,0,0,0,8
1899,negative/img-03_18--23_36_19-EB9B--000.jpg,0,0,0,0,0
1900,negative/img-03_18--23_36_28-EB9B--001.jpg,0,0,0,0,1
1901,negative/img-03_18--23_36_39-EB9B--005.jpg,0,0,0,0,5
1902,negative/img-03_18--23_36_49-EB9B--002.jpg,0,0,0,0,2
1903,negative/img-03_18--23_36_59-EB9B--000.jpg,0,0,0,0,0
1904,negative/img-03_18--23_37_08-EB9B--003.jpg,0,0,0,0,3
1905,negative/img-03_18--23_37_19-EB9B--007.jpg,0,0,0,0,7
1906,negative/img-03_18--23_37_28-EB9B--002.jpg,0,0,0,0,2
1907,negative/img-03_18--23_37_39-EB9B--005.jpg,0,0,0,0,5
1908,negative/img-03_18--23_37_48-EB9B--006.jpg,0,0,0,0,6
1909,negative/img-03_18--23_38_02-EB9B--000.jpg,0,0,0,0,0
1910,negative/img-03_18--23_38_08-EB9B--006.jpg,0,0,0,0,6
1911,negative/img-03_18--23_38_19-EB9B--000.jpg,0,0,0,0,0
1912,negative/img-03_18--23_38_29-EB9B--000.jpg,0,0,0,0,0
1913,negative/img-03_18--23_38_39-EB9B--014.jpg,0,0,0,0,14
1914,negative/img-03_18--23_38_48-EB9B--003.jpg,0,0,0,0,3
1915,negative/img-03_18--23_38_59-EB9B--009.jpg,0,0,0,0,9
1916,negative/img-03_18--23_39_10-EB9B--003.jpg,0,0,0,0,3
1917,negative/img-03_18--23_39_19-EB9B--000.jpg,0,0,0,0,0
1918,negative/img-03_18--23_39_29-EB9B--000.jpg,0,0,0,0,0
1919,negative/img-03_18--23_39_38-EB9B--005.jpg,0,0,0,0,5
1920,negative/img-03_18--23_39_49-EB9B--000.jpg,0,0,0,0,0
1921,negative/img-03_18--23_39_58-EB9B--006.jpg,0,0,0,0,6
1922,negative/img-03_18--23_40_08-EB9B--002.jpg,0,0,0,0,2
1923,negative/img-03_18--23_40_21-EB9B--004.jpg,0,0,0,0,4
1924,negative/img-03_18--23_40_30-EB9B--008.jpg,0,0,0,0,8
1925,negative/img-03_18--23_40_38-EB9B--008.jpg,0,0,0,0,8
1926,negative/img-03_18--23_40_51-EB9B--005.jpg,0,0,0,0,5
1927,negative/img-03_18--23_40_59-EB9B--000.jpg,0,0,0,0,0
1928,negative/img-03_18--23_41_08-EB9B--007.jpg,0,0,0,0,7
1929,negative/img-03_18--23_41_22-EB9B--006.jpg,0,0,0,0,6
1930,negative/img-03_18--23_41_28-EB9B--004.jpg,0,0,0,0,4
1931,negative/img-03_18--23_41_38-EB9B--006.jpg,0,0,0,0,6
1932,negative/img-03_18--23_41_49-EB9B--009.jpg,0,0,0,0,9
1933,negative/img-03_18--23_41_59-EB9B--000.jpg,0,0,0,0,0
1934,negative/img-03_18--23_42_08-EB9B--005.jpg,0,0,0,0,5
1935,negative/img-03_18--23_42_18-EB9B--004.jpg,0,0,0,0,4
1936,negative/img-03_18--23_42_29-EB9B--006.jpg,0,0,0,0,6
1937,negative/img-03_18--23_42_39-EB9B--000.jpg,0,0,0,0,0
1938,negative/img-03_18--23_42_48-EB9B--005.jpg,0,0,0,0,5
1939,negative/img-03_18--23_43_08-EB9B--000.jpg,0,0,0,0,0
1940,negative/img-03_18--23_43_23-EB9B--015.jpg,0,0,0,0,15
1941,negative/img-03_18--23_43_29-EB9B--009.jpg,0,0,0,0,9
1942,negative/img-03_18--23_43_38-EB9B--005.jpg,0,0,0,0,5
1943,negative/img-03_18--23_43_44-EB9B--000.jpg,0,0,0,0,0
1944,negative/img-03_18--23_43_49-EB9B--000.jpg,0,0,0,0,0
1945,negative/img-03_18--23_44_01-EB9B--004.jpg,0,0,0,0,4
1946,negative/img-03_18--23_44_10-EB9B--000.jpg,0,0,0,0,0
1947,negative/img-03_18--23_44_41-EB9B--000.jpg,0,0,0,0,0
1948,negative/img-03_18--23_44_57-EB9B--010.jpg,0,0,0,0,10
1949,negative/img-03_18--23_45_04-EB9B--005.jpg,0,0,0,0,5
1950,negative/img-03_18--23_45_13-EB9B--005.jpg,0,0,0,0,5
1951,negative/img-03_18--23_45_21-EB9B--019.jpg,0,0,0,0,19
1952,negative/img-03_18--23_45_32-EB9B--008.jpg,0,0,0,0,8
1953,negative/img-03_18--23_45_40-EB9B--002.jpg,0,0,0,0,2
1954,negative/img-03_18--23_45_50-EB9B--007.jpg,0,0,0,0,7
1955,negative/img-03_18--23_46_00-EB9B--009.jpg,0,0,0,0,9
1956,negative/img-03_18--23_46_10-EB9B--009.jpg,0,0,0,0,9
1957,negative/img-03_18--23_46_20-EB9B--003.jpg,0,0,0,0,3
1958,negative/img-03_18--23_46_30-EB9B--006.jpg,0,0,0,0,6
1959,negative/img-03_18--23_46_40-EB9B--011.jpg,0,0,0,0,11
1960,negative/img-03_18--23_46_50-EB9B--005.jpg,0,0,0,0,5
1961,negative/img-03_18--23_47_00-EB9B--005.jpg,0,0,0,0,5
1962,negative/img-03_18--23_47_10-EB9B--007.jpg,0,0,0,0,7
1963,negative/img-03_18--23_47_25-EB9B--011.jpg,0,0,0,0,11
1964,negative/img-03_18--23_47_33-EB9B--005.jpg,0,0,0,0,5
1965,negative/img-03_18--23_47_47-EB9B--007.jpg,0,0,0,0,7
1966,negative/img-03_18--23_47_55-EB9B--009.jpg,0,0,0,0,9
1967,negative/img-03_18--23_48_03-EB9B--002.jpg,0,0,0,0,2
1968,negative/img-03_18--23_48_13-EB9B--003.jpg,0,0,0,0,3
1969,negative/img-03_18--23_48_21-EB9B--005.jpg,0,0,0,0,5
1970,negative/img-03_18--23_48_33-EB9B--004.jpg,0,0,0,0,4
1971,negative/img-03_18--23_48_41-EB9B--007.jpg,0,0,0,0,7
1972,negative/img-03_18--23_48_50-EB9B--011.jpg,0,0,0,0,11
1973,negative/img-03_18--23_49_00-EB9B--003.jpg,0,0,0,0,3
1974,negative/img-03_18--23_49_13-EB9B--249.jpg,0,0,1,0,249
1975,negative/img-03_18--23_49_30-EB9B--251.jpg,0,0,1,0,251
1976,negative/img-03_18--23_49_44-EB9B--003.jpg,0,0,0,0,3
1977,negative/img-03_18--23_49_52-EB9B--007.jpg,0,0,0,0,7
1978,negative/img-03_18--23_50_00-EB9B--003.jpg,0,0,0,0,3
1979,negative/img-03_18--23_50_10-EB9B--004.jpg,0,0,0,0,4
1980,negative/img-03_18--23_50_23-EB9B--002.jpg,0,0,0,0,2
1981,negative/img-03_18--23_50_31-EB9B--002.jpg,0,0,0,0,2
1982,negative/img-03_18--23_50_40-EB9B--011.jpg,0,0,0,0,11
1983,negative/img-03_18--23_50_50-EB9B--003.jpg,0,0,0,0,3
1984,negative/img-03_18--23_51_03-EB9B--004.jpg,0,0,0,0,4
1985,negative/img-03_18--23_51_11-EB9B--015.jpg,0,0,0,0,15
1986,negative/img-03_18--23_51_21-EB9B--007.jpg,0,0,0,0,7
1987,negative/img-03_18--23_51_31-EB9B--011.jpg,0,0,0,0,11
1988,negative/img-03_18--23_51_40-EB9B--004.jpg,0,0,0,0,4
1989,negative/img-03_18--23_52_12-EB9B--054.jpg,0,0,0,0,54
1990,negative/img-03_18--23_52_34-EB9B--015.jpg,0,0,0,0,15
1991,negative/img-03_18--23_52_43-EB9B--005.jpg,0,0,0,0,5
1992,negative/img-03_18--23_52_53-EB9B--017.jpg,0,0,0,0,17
1993,negative/img-03_18--23_53_03-EB9B--004.jpg,0,0,0,0,4
1994,negative/img-03_18--23_53_11-EB9B--020.jpg,0,0,0,0,20
1995,negative/img-03_18--23_53_22-EB9B--003.jpg,0,0,0,0,3
1996,negative/img-03_18--23_53_30-EB9B--014.jpg,0,0,0,0,14
1997,negative/img-03_18--23_53_41-EB9B--007.jpg,0,0,0,0,7
1998,negative/img-03_18--23_53_50-EB9B--002.jpg,0,0,0,0,2
1999,negative/img-03_18--23_54_00-EB9B--002.jpg,0,0,0,0,2
2000,negative/img-03_18--23_54_11-EB9B--005.jpg,0,0,0,0,5
2001,negative/img-03_18--23_54_20-EB9B--002.jpg,0,0,0,0,2
2002,negative/img-03_18--23_54_30-EB9B--009.jpg,0,0,0,0,9
2003,negative/img-03_18--23_54_40-EB9B--009.jpg,0,0,0,0,9
2004,negative/img-03_18--23_54_51-EB9B--006.jpg,0,0,0,0,6
2005,negative/img-03_18--23_55_00-EB9B--001.jpg,0,0,0,0,1
2006,negative/img-03_18--23_55_11-EB9B--008.jpg,0,0,0,0,8
2007,negative/img-03_18--23_55_20-EB9B--011.jpg,0,0,0,0,11
2008,negative/img-03_18--23_55_32-EB9B--009.jpg,0,0,0,0,9
2009,negative/img-03_18--23_55_40-EB9B--009.jpg,0,0,0,0,9
2010,negative/img-03_18--23_55_51-EB9B--007.jpg,0,0,0,0,7
2011,negative/img-03_18--23_56_03-EB9B--014.jpg,0,0,0,0,14
2012,negative/img-03_18--23_56_14-EB9B--001.jpg,0,0,0,0,1
2013,negative/img-03_18--23_56_21-EB9B--009.jpg,0,0,0,0,9
2014,negative/img-03_18--23_56_30-EB9B--001.jpg,0,0,0,0,1
2015,negative/img-03_18--23_56_42-EB9B--014.jpg,0,0,0,0,14
2016,negative/img-03_18--23_56_50-EB9B--003.jpg,0,0,0,0,3
2017,negative/img-03_18--23_57_01-EB9B--007.jpg,0,0,0,0,7
2018,negative/img-03_18--23_57_10-EB9B--009.jpg,0,0,0,0,9
2019,negative/img-03_18--23_57_20-EB9B--005.jpg,0,0,0,0,5
2020,negative/img-03_18--23_57_30-EB9B--014.jpg,0,0,0,0,14
2021,negative/img-03_18--23_57_42-EB9B--025.jpg,0,0,0,0,25
2022,negative/img-03_18--23_57_53-EB9B--008.jpg,0,0,0,0,8
2023,negative/img-03_18--23_58_01-EB9B--015.jpg,0,0,0,0,15
2024,negative/img-03_18--23_58_10-EB9B--013.jpg,0,0,0,0,13
2025,negative/img-03_18--23_58_20-EB9B--009.jpg,0,0,0,0,9
2026,negative/img-03_18--23_58_30-EB9B--006.jpg,0,0,0,0,6
2027,negative/img-03_18--23_58_40-EB9B--001.jpg,0,0,0,0,1
2028,negative/img-03_19--00_01_23-EB9B--005.jpg,0,0,0,0,5
2029,negative/img-03_19--00_01_24-EB9B--008.jpg,0,0,0,0,8
2030,negative/img-03_19--00_01_25-EB9B--002.jpg,0,0,0,0,2
2031,negative/img-03_19--00_01_26-EB9B--005.jpg,0,0,0,0,5
2032,negative/img-03_19--00_01_31-EB9B--004.jpg,0,0,0,0,4
2033,negative/img-03_19--00_01_39-EB9B--006.jpg,0,0,0,0,6
2034,negative/img-03_19--00_01_47-EB9B--007.jpg,0,0,0,0,7
2035,negative/img-03_19--00_01_55-EB9B--005.jpg,0,0,0,0,5
2036,negative/img-03_19--00_02_05-EB9B--019.jpg,0,0,0,0,19
2037,negative/img-03_19--00_02_12-EB9B--009.jpg,0,0,0,0,9
2038,negative/img-03_19--00_02_25-EB9B--008.jpg,0,0,0,0,8
2039,negative/img-03_19--00_02_33-EB9B--016.jpg,0,0,0,0,16
2040,negative/img-03_19--00_02_40-EB9B--000.jpg,0,0,0,0,0
2041,negative/img-03_19--00_02_45-EB9B--001.jpg,0,0,0,0,1
2042,negative/img-03_19--00_02_52-EB9B--001.jpg,0,0,0,0,1
2043,negative/img-03_19--00_02_57-EB9B--012.jpg,0,0,0,0,12
2044,negative/img-03_19--00_03_03-EB9B--003.jpg,0,0,0,0,3
2045,negative/img-03_19--00_03_12-EB9B--002.jpg,0,0,0,0,2
2046,negative/img-03_19--00_03_22-EB9B--014.jpg,0,0,0,0,14
2047,negative/img-03_19--00_03_34-EB9B--024.jpg,0,0,0,0,24
2048,negative/img-03_19--00_03_42-EB9B--001.jpg,0,0,0,0,1
2049,negative/img-03_19--00_03_52-EB9B--001.jpg,0,0,0,0,1
2050,negative/img-03_19--00_04_02-EB9B--017.jpg,0,0,0,0,17
2051,negative/img-03_19--00_04_12-EB9B--020.jpg,0,0,0,0,20
2052,negative/img-03_19--00_04_22-EB9B--007.jpg,0,0,0,0,7
2053,negative/img-03_19--00_04_35-EB9B--008.jpg,0,0,0,0,8
2054,negative/img-03_19--00_04_45-EB9B--000.jpg,0,0,0,0,0
2055,negative/img-03_19--00_04_56-EB9B--000.jpg,0,0,0,0,0
2056,negative/img-03_19--00_05_05-EB9B--006.jpg,0,0,0,0,6
2057,negative/img-03_19--00_05_13-EB9B--011.jpg,0,0,0,0,11
2058,negative/img-03_19--00_05_22-EB9B--013.jpg,0,0,0,0,13
2059,negative/img-03_19--00_05_32-EB9B--062.jpg,0,0,0,0,62
2060,negative/img-03_19--00_05_44-EB9B--008.jpg,0,0,0,0,8
2061,negative/img-03_19--00_05_55-EB9B--000.jpg,0,0,0,0,0
2062,negative/img-03_19--00_06_04-EB9B--000.jpg,0,0,0,0,0
2063,negative/img-03_19--00_06_12-EB9B--005.jpg,0,0,0,0,5
2064,negative/img-03_19--00_06_21-EB9B--007.jpg,0,0,0,0,7
2065,negative/img-03_19--00_06_32-EB9B--012.jpg,0,0,0,0,12
2066,negative/img-03_19--00_06_44-EB9B--004.jpg,0,0,0,0,4
2067,negative/img-03_19--00_06_51-EB9B--006.jpg,0,0,0,0,6
2068,negative/img-03_19--00_07_02-EB9B--001.jpg,0,0,0,0,1
2069,negative/img-03_19--00_07_13-EB9B--009.jpg,0,0,0,0,9
2070,negative/img-03_19--00_07_21-EB9B--002.jpg,0,0,0,0,2
2071,negative/img-03_19--00_07_32-EB9B--006.jpg,0,0,0,0,6
2072,negative/img-03_19--00_07_42-EB9B--024.jpg,0,0,0,0,24
2073,negative/img-03_19--00_07_52-EB9B--005.jpg,0,0,0,0,5
2074,negative/img-03_19--00_08_02-EB9B--003.jpg,0,0,0,0,3
2075,negative/img-03_19--00_08_14-EB9B--002.jpg,0,0,0,0,2
2076,negative/img-03_19--00_08_28-EB9B--000.jpg,0,0,0,0,0
2077,negative/img-03_19--00_08_36-EB9B--004.jpg,0,0,0,0,4
2078,negative/img-03_19--00_08_44-EB9B--034.jpg,0,0,0,0,34
2079,negative/img-03_19--00_08_52-EB9B--003.jpg,0,0,0,0,3
2080,negative/img-03_19--00_09_02-EB9B--014.jpg,0,0,0,0,14
2081,negative/img-03_19--00_09_11-EB9B--005.jpg,0,0,0,0,5
2082,negative/img-03_19--00_09_24-EB9B--019.jpg,0,0,0,0,19
2083,negative/img-03_19--00_09_32-EB9B--001.jpg,0,0,0,0,1
2084,negative/img-03_19--00_09_41-EB9B--083.jpg,0,0,0,0,83
2085,negative/img-03_19--00_09_52-EB9B--004.jpg,0,0,0,0,4
2086,negative/img-03_19--00_10_02-EB9B--002.jpg,0,0,0,0,2
2087,negative/img-03_19--00_10_15-EB9B--005.jpg,0,0,0,0,5
2088,negative/img-03_19--00_10_23-EB9B--012.jpg,0,0,0,0,12
2089,negative/img-03_19--00_10_34-EB9B--009.jpg,0,0,0,0,9
